latitude,longitude,timestamp
5.275000,-13.926900,2017/02/12 13:40 UTC
5.195600,-13.988600,2017/02/12 13:40 UTC
-23.769500,21.832000,2017/02/12 13:40 UTC
-23.766200,21.802800,2017/02/12 13:40 UTC
-23.692300,21.977400,2017/02/12 13:40 UTC
3.619400,-24.456900,2017/02/12 13:40 UTC
-28.060600,23.974800,2017/02/12 13:40 UTC
-28.060700,23.836800,2017/02/12 13:40 UTC
-28.051600,23.796700,2017/02/12 13:40 UTC
-9.465400,-149.654300,2017/02/12 13:40 UTC
33.910600,34.862000,2017/02/12 13:40 UTC
33.903300,34.806400,2017/02/12 13:40 UTC
-30.800600,25.119100,2017/02/12 13:40 UTC
-15.066500,-139.819500,2017/02/12 13:40 UTC
-15.155400,-139.639600,2017/02/12 13:40 UTC
-15.154700,-139.643800,2017/02/12 13:40 UTC
-24.512900,-132.574500,2017/02/12 13:40 UTC
-24.493700,-132.588700,2017/02/12 13:40 UTC
-27.641600,116.018400,2017/02/12 13:40 UTC
12.148900,-157.748700,2017/02/12 13:40 UTC
3.559300,-6.213200,2017/02/12 13:40 UTC
-27.572600,115.978900,2017/02/12 13:40 UTC
3.558900,-6.173900,2017/02/12 13:40 UTC
3.643300,-6.203800,2017/02/12 13:40 UTC
-4.241700,-122.226300,2017/02/12 13:40 UTC
23.478800,42.831500,2017/02/12 13:40 UTC
-22.788300,120.858200,2017/02/12 13:40 UTC
-8.642500,143.863500,2017/02/12 13:40 UTC
-25.550500,-133.032500,2017/02/12 13:40 UTC
-24.524300,-132.603600,2017/02/12 13:40 UTC
27.151200,50.549400,2017/02/12 13:40 UTC
27.200600,50.552700,2017/02/12 13:40 UTC
27.173000,50.551100,2017/02/12 13:40 UTC
-25.518300,-133.020600,2017/02/12 13:40 UTC
-0.366300,115.990400,2017/02/12 13:40 UTC
-0.256400,116.114500,2017/02/12 13:40 UTC
-0.648100,115.451300,2017/02/12 13:40 UTC
-0.392600,115.924700,2017/02/12 13:40 UTC
27.113500,50.526900,2017/02/12 13:40 UTC
-0.242100,116.064100,2017/02/12 13:41 UTC
36.659700,-167.559800,2017/02/12 13:41 UTC
36.632300,-167.531000,2017/02/12 13:41 UTC
36.684500,-167.499100,2017/02/12 13:41 UTC
-14.611600,138.765800,2017/02/12 13:41 UTC
24.899200,-152.252400,2017/02/12 13:41 UTC
24.893500,-152.276000,2017/02/12 13:41 UTC
-14.566400,138.936500,2017/02/12 13:41 UTC
-14.602600,138.792200,2017/02/12 13:41 UTC
-14.597800,138.836800,2017/02/12 13:41 UTC
0.824700,112.584500,2017/02/12 13:41 UTC
-14.584700,138.884700,2017/02/12 13:41 UTC
-14.638400,138.796500,2017/02/12 13:41 UTC
-22.027900,42.517400,2017/02/12 13:41 UTC
-21.975100,42.408900,2017/02/12 13:41 UTC
-21.846100,18.792400,2017/02/12 13:41 UTC
-17.570900,127.775200,2017/02/12 13:41 UTC
-17.491400,127.871400,2017/02/12 13:41 UTC
-21.817800,18.758900,2017/02/12 13:41 UTC
-21.835400,18.794900,2017/02/12 13:41 UTC
-17.746800,127.749100,2017/02/12 13:41 UTC
-17.431600,127.715100,2017/02/12 13:41 UTC
1.867200,119.632200,2017/02/12 13:41 UTC
1.927400,119.656600,2017/02/12 13:41 UTC
1.787300,119.471700,2017/02/12 13:41 UTC
23.944000,-152.794100,2017/02/12 13:41 UTC
23.945000,-152.827500,2017/02/12 13:41 UTC
23.973700,-152.778400,2017/02/12 13:41 UTC
23.944800,-152.847600,2017/02/12 13:41 UTC
23.965800,-152.772700,2017/02/12 13:41 UTC
23.956700,-152.823600,2017/02/12 13:41 UTC
23.953800,-152.801800,2017/02/12 13:41 UTC
1.559600,110.580700,2017/02/12 13:41 UTC
-16.628700,39.087400,2017/02/12 13:41 UTC
1.577700,110.667900,2017/02/12 13:41 UTC
1.485100,110.483100,2017/02/12 13:41 UTC
23.964500,-152.854100,2017/02/12 13:41 UTC
-19.863800,16.718800,2017/02/12 13:41 UTC
-19.878500,16.767400,2017/02/12 13:41 UTC
-17.778400,47.955800,2017/02/12 13:41 UTC
-18.545500,42.403400,2017/02/12 13:41 UTC
1.478900,110.417600,2017/02/12 13:41 UTC
1.513600,110.435600,2017/02/12 13:41 UTC
8.624300,-9.246800,2017/02/12 13:41 UTC
-20.598100,26.583500,2017/02/12 13:41 UTC
-0.319300,110.186500,2017/02/12 13:41 UTC
12.699900,-156.305700,2017/02/12 13:41 UTC
-14.401700,28.788000,2017/02/12 13:41 UTC
-16.045900,46.650200,2017/02/12 13:41 UTC
-16.053200,46.696000,2017/02/12 13:41 UTC
-16.333700,46.524700,2017/02/12 13:41 UTC
-16.034900,46.555100,2017/02/12 13:41 UTC
-8.767600,27.236400,2017/02/12 13:41 UTC
-8.723100,27.221300,2017/02/12 13:41 UTC
-8.131100,19.876500,2017/02/12 13:41 UTC
-53.134200,-87.557300,2017/02/12 13:41 UTC
-4.943200,26.912000,2017/02/12 13:41 UTC
-8.175100,19.870500,2017/02/12 13:41 UTC
-16.900700,-144.958200,2017/02/12 13:41 UTC
-16.980400,-144.994400,2017/02/12 13:41 UTC
-16.913000,-144.996600,2017/02/12 13:41 UTC
31.000000,44.948100,2017/02/12 13:41 UTC
31.137800,44.964300,2017/02/12 13:41 UTC
31.013000,44.931500,2017/02/12 13:41 UTC
30.984200,44.912800,2017/02/12 13:41 UTC
31.116400,44.950700,2017/02/12 13:41 UTC
31.111800,44.980600,2017/02/12 13:41 UTC
-6.075500,107.296700,2017/02/12 13:41 UTC
-0.023900,110.332300,2017/02/12 13:41 UTC
-0.177400,110.068000,2017/02/12 13:41 UTC
-14.967500,132.858200,2017/02/12 13:41 UTC
-2.286700,121.957700,2017/02/12 13:41 UTC
-2.268300,122.091700,2017/02/12 13:41 UTC
-17.339900,128.005200,2017/02/12 13:41 UTC
-2.377100,121.873200,2017/02/12 13:41 UTC
-2.252300,122.083500,2017/02/12 13:41 UTC
-2.258300,122.023200,2017/02/12 13:41 UTC
